Driver,LapNumber,Stint,Compound,TrackStatus,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedFL
BOT,48.0,3.0,HARD,1,80.562,0 days 00:00:20.614000,0 days 00:00:36.907000,0 days 00:00:23.041000,189.0,266.0
BOT,49.0,3.0,HARD,1,80.818,0 days 00:00:21,0 days 00:00:38.430000,0 days 00:00:21.388000,166.0,268.0
BOT,50.0,3.0,HARD,1,80.239,0 days 00:00:21.110000,0 days 00:00:37.782000,0 days 00:00:21.347000,187.0,266.0
BOT,51.0,3.0,HARD,12,77.205,0 days 00:00:20.383000,0 days 00:00:36.319000,0 days 00:00:20.503000,198.0,257.0
BOT,52.0,3.0,HARD,1,77.202,0 days 00:00:20.149000,0 days 00:00:36.375000,0 days 00:00:20.678000,203.0,259.0
BOT,53.0,3.0,HARD,1,78.456,0 days 00:00:20.365000,0 days 00:00:36.897000,0 days 00:00:21.194000,199.0,269.0
BOT,54.0,3.0,HARD,1,79.403,0 days 00:00:21.010000,0 days 00:00:37.292000,0 days 00:00:21.101000,185.0,268.0
BOT,55.0,3.0,HARD,1,80.375,0 days 00:00:20.934000,0 days 00:00:37.504000,0 days 00:00:21.937000,189.0,215.0
BOT,56.0,3.0,HARD,1,81.657,0 days 00:00:20.934000,0 days 00:00:39.910000,0 days 00:00:20.813000,184.0,261.0
BOT,57.0,3.0,HARD,1,78.994,0 days 00:00:20.852000,0 days 00:00:37.066000,0 days 00:00:21.076000,192.0,268.0
BOT,58.0,3.0,HARD,1,79.28,0 days 00:00:20.765000,0 days 00:00:37.415000,0 days 00:00:21.100000,194.0,267.0
BOT,59.0,3.0,HARD,1,78.999,0 days 00:00:20.786000,0 days 00:00:37.292000,0 days 00:00:20.921000,191.0,268.0
BOT,60.0,3.0,HARD,1,79.069,0 days 00:00:20.849000,0 days 00:00:37.273000,0 days 00:00:20.947000,188.0,269.0
BOT,61.0,3.0,HARD,1,78.623,0 days 00:00:20.646000,0 days 00:00:37.139000,0 days 00:00:20.838000,195.0,270.0
BOT,62.0,3.0,HARD,1,78.964,0 days 00:00:20.844000,0 days 00:00:37.164000,0 days 00:00:20.956000,191.0,269.0
BOT,63.0,3.0,HARD,1,79.024,0 days 00:00:20.788000,0 days 00:00:36.997000,0 days 00:00:21.239000,200.0,269.0
BOT,64.0,3.0,HARD,1,78.531,0 days 00:00:20.483000,0 days 00:00:36.993000,0 days 00:00:21.055000,203.0,269.0
BOT,65.0,3.0,HARD,1,78.642,0 days 00:00:20.564000,0 days 00:00:37.167000,0 days 00:00:20.911000,191.0,270.0
BOT,66.0,3.0,HARD,1,78.383,0 days 00:00:20.511000,0 days 00:00:36.989000,0 days 00:00:20.883000,192.0,269.0
BOT,67.0,3.0,HARD,1,78.467,0 days 00:00:20.673000,0 days 00:00:37.024000,0 days 00:00:20.770000,189.0,268.0
BOT,68.0,3.0,HARD,1,78.052,0 days 00:00:20.418000,0 days 00:00:36.904000,0 days 00:00:20.730000,194.0,269.0
BOT,69.0,3.0,HARD,1,78.088,0 days 00:00:20.388000,0 days 00:00:36.787000,0 days 00:00:20.913000,197.0,268.0
BOT,70.0,3.0,HARD,1,78.778,0 days 00:00:20.810000,0 days 00:00:37.145000,0 days 00:00:20.823000,193.0,269.0
BOT,71.0,3.0,HARD,1,78.104,0 days 00:00:20.559000,0 days 00:00:36.926000,0 days 00:00:20.619000,194.0,270.0
BOT,72.0,3.0,HARD,1,78.347,0 days 00:00:20.615000,0 days 00:00:36.905000,0 days 00:00:20.827000,198.0,268.0
BOT,73.0,3.0,HARD,1,80.068,0 days 00:00:20.643000,0 days 00:00:38.660000,0 days 00:00:20.765000,196.0,269.0
BOT,74.0,3.0,HARD,1,78.318,0 days 00:00:20.309000,0 days 00:00:36.981000,0 days 00:00:21.028000,189.0,271.0
BOT,75.0,3.0,HARD,1,78.779,0 days 00:00:20.906000,0 days 00:00:37.135000,0 days 00:00:20.738000,195.0,272.0
BOT,76.0,3.0,HARD,1,78.774,0 days 00:00:20.593000,0 days 00:00:37.242000,0 days 00:00:20.939000,193.0,270.0
STR,2.0,2.0,MEDIUM,41,134.844,0 days 00:00:27.146000,0 days 00:00:39.531000,0 days 00:01:08.167000,181.0,148.0
STR,3.0,2.0,MEDIUM,1,88.303,0 days 00:00:25.677000,0 days 00:00:40.557000,0 days 00:00:22.069000,165.0,262.0
STR,4.0,2.0,MEDIUM,1,83.354,0 days 00:00:22.061000,0 days 00:00:39.219000,0 days 00:00:22.074000,170.0,269.0
STR,5.0,2.0,MEDIUM,1,83.731,0 days 00:00:22.635000,0 days 00:00:39.111000,0 days 00:00:21.985000,164.0,266.0
STR,6.0,2.0,MEDIUM,1,82.977,0 days 00:00:22.270000,0 days 00:00:38.549000,0 days 00:00:22.158000,167.0,266.0
STR,7.0,2.0,MEDIUM,1,82.634,0 days 00:00:22.108000,0 days 00:00:38.619000,0 days 00:00:21.907000,165.0,259.0
STR,8.0,2.0,MEDIUM,1,81.653,0 days 00:00:21.713000,0 days 00:00:38.133000,0 days 00:00:21.807000,170.0,259.0
STR,9.0,2.0,MEDIUM,1,82.09,0 days 00:00:21.688000,0 days 00:00:38.358000,0 days 00:00:22.044000,168.0,265.0
STR,10.0,2.0,MEDIUM,1,81.725,0 days 00:00:21.646000,0 days 00:00:38.242000,0 days 00:00:21.837000,172.0,259.0
STR,11.0,2.0,MEDIUM,1,81.517,0 days 00:00:21.360000,0 days 00:00:38.334000,0 days 00:00:21.823000,175.0,257.0
STR,12.0,2.0,MEDIUM,1,81.471,0 days 00:00:21.177000,0 days 00:00:38.425000,0 days 00:00:21.869000,169.0,258.0
STR,13.0,2.0,MEDIUM,1,81.314,0 days 00:00:21.223000,0 days 00:00:38.017000,0 days 00:00:22.074000,170.0,256.0
STR,14.0,2.0,MEDIUM,1,80.427,0 days 00:00:20.801000,0 days 00:00:37.389000,0 days 00:00:22.237000,193.0,256.0
STR,15.0,2.0,MEDIUM,1,80.781,0 days 00:00:21.070000,0 days 00:00:37.758000,0 days 00:00:21.953000,181.0,257.0
STR,16.0,2.0,MEDIUM,1,81.189,0 days 00:00:21.576000,0 days 00:00:37.784000,0 days 00:00:21.829000,168.0,255.0
STR,17.0,2.0,MEDIUM,1,81.97,0 days 00:00:21.680000,0 days 00:00:38.423000,0 days 00:00:21.867000,156.0,255.0
STR,18.0,2.0,MEDIUM,1,80.698,0 days 00:00:21.328000,0 days 00:00:37.860000,0 days 00:00:21.510000,177.0,255.0
STR,19.0,2.0,MEDIUM,1,80.353,0 days 00:00:21.281000,0 days 00:00:37.134000,0 days 00:00:21.938000,182.0,255.0
STR,20.0,2.0,MEDIUM,1,79.398,0 days 00:00:20.880000,0 days 00:00:37.147000,0 days 00:00:21.371000,186.0,257.0
STR,22.0,2.0,MEDIUM,1,81.307,0 days 00:00:21.677000,0 days 00:00:37.718000,0 days 00:00:21.912000,170.0,260.0
STR,23.0,2.0,MEDIUM,1,81.188,0 days 00:00:21.372000,0 days 00:00:38.086000,0 days 00:00:21.730000,175.0,259.0
STR,24.0,2.0,MEDIUM,1,81.621,0 days 00:00:21.615000,0 days 00:00:38.073000,0 days 00:00:21.933000,184.0,259.0
STR,25.0,2.0,MEDIUM,1,80.506,0 days 00:00:21.010000,0 days 00:00:37.970000,0 days 00:00:21.526000,189.0,257.0
STR,26.0,2.0,MEDIUM,1,80.589,0 days 00:00:21.064000,0 days 00:00:37.845000,0 days 00:00:21.680000,183.0,258.0
STR,27.0,2.0,MEDIUM,1,80.307,0 days 00:00:20.676000,0 days 00:00:37.768000,0 days 00:00:21.863000,189.0,258.0
STR,28.0,2.0,MEDIUM,1,80.131,0 days 00:00:21.068000,0 days 00:00:37.569000,0 days 00:00:21.494000,187.0,259.0
STR,29.0,2.0,MEDIUM,1,79.464,0 days 00:00:20.986000,0 days 00:00:37.085000,0 days 00:00:21.393000,190.0,257.0
STR,30.0,2.0,MEDIUM,1,81.422,0 days 00:00:21.242000,0 days 00:00:37.987000,0 days 00:00:22.193000,167.0,259.0
STR,31.0,2.0,MEDIUM,1,82.535,0 days 00:00:22.064000,0 days 00:00:38.602000,0 days 00:00:21.869000,166.0,258.0
STR,32.0,2.0,MEDIUM,1,81.252,0 days 00:00:21.475000,0 days 00:00:37.876000,0 days 00:00:21.901000,177.0,258.0
STR,33.0,2.0,MEDIUM,1,80.536,0 days 00:00:21.060000,0 days 00:00:37.742000,0 days 00:00:21.734000,179.0,258.0
STR,34.0,2.0,MEDIUM,1,79.789,0 days 00:00:20.814000,0 days 00:00:37.648000,0 days 00:00:21.327000,183.0,259.0
STR,35.0,2.0,MEDIUM,1,79.497,0 days 00:00:20.895000,0 days 00:00:37.055000,0 days 00:00:21.547000,177.0,260.0
STR,36.0,2.0,MEDIUM,1,79.297,0 days 00:00:20.785000,0 days 00:00:37.112000,0 days 00:00:21.400000,191.0,259.0
STR,37.0,2.0,MEDIUM,1,79.638,0 days 00:00:20.936000,0 days 00:00:37.247000,0 days 00:00:21.455000,185.0,266.0
STR,38.0,2.0,MEDIUM,1,79.706,0 days 00:00:21.191000,0 days 00:00:37.187000,0 days 00:00:21.328000,186.0,258.0
STR,39.0,2.0,MEDIUM,1,79.867,0 days 00:00:21.184000,0 days 00:00:37.236000,0 days 00:00:21.447000,182.0,266.0
STR,40.0,2.0,MEDIUM,1,80.45,0 days 00:00:21.374000,0 days 00:00:37.532000,0 days 00:00:21.544000,190.0,266.0
STR,43.0,3.0,HARD,1,82.775,0 days 00:00:24.327000,0 days 00:00:37.385000,0 days 00:00:21.063000,183.0,260.0
STR,44.0,3.0,HARD,1,78.551,0 days 00:00:20.552000,0 days 00:00:37.005000,0 days 00:00:20.994000,182.0,260.0
STR,45.0,3.0,HARD,1,78.806,0 days 00:00:20.484000,0 days 00:00:37.023000,0 days 00:00:21.299000,187.0,259.0
STR,46.0,3.0,HARD,1,78.296,0 days 00:00:20.529000,0 days 00:00:36.671000,0 days 00:00:21.096000,192.0,259.0
STR,47.0,3.0,HARD,1,78.062,0 days 00:00:20.222000,0 days 00:00:36.815000,0 days 00:00:21.025000,187.0,260.0
STR,49.0,4.0,SOFT,1,79.089,0 days 00:00:22.278000,0 days 00:00:35.985000,0 days 00:00:20.826000,194.0,259.0
STR,50.0,4.0,SOFT,1,77.788,0 days 00:00:20.305000,0 days 00:00:36.497000,0 days 00:00:20.986000,195.0,259.0
STR,51.0,4.0,SOFT,12,76.982,0 days 00:00:20.155000,0 days 00:00:36.191000,0 days 00:00:20.636000,201.0,258.0
STR,52.0,4.0,SOFT,1,77.35,0 days 00:00:20.008000,0 days 00:00:36.517000,0 days 00:00:20.825000,196.0,260.0
STR,53.0,4.0,SOFT,1,81.547,0 days 00:00:20.140000,0 days 00:00:38.505000,0 days 00:00:22.902000,198.0,267.0
STR,54.0,4.0,SOFT,1,80.571,0 days 00:00:20.602000,0 days 00:00:38.634000,0 days 00:00:21.335000,178.0,272.0
STR,55.0,4.0,SOFT,1,79.963,0 days 00:00:21.262000,0 days 00:00:37.584000,0 days 00:00:21.117000,186.0,260.0
STR,56.0,4.0,SOFT,1,77.279,0 days 00:00:20.547000,0 days 00:00:35.890000,0 days 00:00:20.842000,200.0,259.0
STR,57.0,4.0,SOFT,1,76.914,0 days 00:00:20.106000,0 days 00:00:35.937000,0 days 00:00:20.871000,202.0,261.0
STR,58.0,4.0,SOFT,1,77.156,0 days 00:00:20.193000,0 days 00:00:36.244000,0 days 00:00:20.719000,198.0,260.0
STR,59.0,4.0,SOFT,1,76.71,0 days 00:00:19.891000,0 days 00:00:35.991000,0 days 00:00:20.828000,200.0,263.0
STR,60.0,4.0,SOFT,1,77.326,0 days 00:00:20.162000,0 days 00:00:36.547000,0 days 00:00:20.617000,196.0,271.0
STR,61.0,4.0,SOFT,1,78.298,0 days 00:00:20.494000,0 days 00:00:36.945000,0 days 00:00:20.859000,190.0,274.0
STR,62.0,4.0,SOFT,1,79.07,0 days 00:00:20.936000,0 days 00:00:37.065000,0 days 00:00:21.069000,189.0,273.0
STR,63.0,4.0,SOFT,1,79.1,0 days 00:00:20.758000,0 days 00:00:36.950000,0 days 00:00:21.392000,194.0,272.0
STR,65.0,4.0,SOFT,1,78.732,0 days 00:00:20.644000,0 days 00:00:37.021000,0 days 00:00:21.067000,196.0,270.0
STR,66.0,4.0,SOFT,1,78.748,0 days 00:00:20.611000,0 days 00:00:37.007000,0 days 00:00:21.130000,199.0,271.0
STR,67.0,4.0,SOFT,1,78.636,0 days 00:00:20.703000,0 days 00:00:36.929000,0 days 00:00:21.004000,196.0,270.0
STR,68.0,4.0,SOFT,1,78.057,0 days 00:00:20.359000,0 days 00:00:36.667000,0 days 00:00:21.031000,198.0,270.0
STR,69.0,4.0,SOFT,1,78.275,0 days 00:00:20.380000,0 days 00:00:36.796000,0 days 00:00:21.099000,197.0,264.0
STR,70.0,4.0,SOFT,1,78.557,0 days 00:00:20.529000,0 days 00:00:37.064000,0 days 00:00:20.964000,194.0,271.0
STR,71.0,4.0,SOFT,1,78.464,0 days 00:00:20.412000,0 days 00:00:36.958000,0 days 00:00:21.094000,200.0,263.0
STR,72.0,4.0,SOFT,1,78.332,0 days 00:00:20.367000,0 days 00:00:37.025000,0 days 00:00:20.940000,197.0,262.0
STR,73.0,4.0,SOFT,1,80.709,0 days 00:00:20.332000,0 days 00:00:39.233000,0 days 00:00:21.144000,199.0,262.0
STR,74.0,4.0,SOFT,1,78.23,0 days 00:00:20.371000,0 days 00:00:36.747000,0 days 00:00:21.112000,195.0,263.0
STR,75.0,4.0,SOFT,1,78.511,0 days 00:00:20.386000,0 days 00:00:37.011000,0 days 00:00:21.114000,197.0,264.0
STR,76.0,4.0,SOFT,1,78.623,0 days 00:00:20.405000,0 days 00:00:37.002000,0 days 00:00:21.216000,194.0,243.0
SAR,2.0,2.0,HARD,41,121.235,0 days 00:00:26.633000,0 days 00:00:39.728000,0 days 00:00:54.874000,181.0,173.0
SAR,3.0,2.0,HARD,1,90.077,0 days 00:00:26.856000,0 days 00:00:40.929000,0 days 00:00:22.292000,168.0,258.0
SAR,4.0,2.0,HARD,1,83.682,0 days 00:00:21.741000,0 days 00:00:39.183000,0 days 00:00:22.758000,180.0,265.0
SAR,5.0,2.0,HARD,1,83.674,0 days 00:00:21.831000,0 days 00:00:39.228000,0 days 00:00:22.615000,177.0,266.0
SAR,7.0,2.0,HARD,1,82.899,0 days 00:00:21.942000,0 days 00:00:38.540000,0 days 00:00:22.417000,182.0,266.0
SAR,8.0,2.0,HARD,1,82.221,0 days 00:00:21.582000,0 days 00:00:38.156000,0 days 00:00:22.483000,178.0,265.0
SAR,9.0,2.0,HARD,1,81.679,0 days 00:00:21.538000,0 days 00:00:37.874000,0 days 00:00:22.267000,188.0,266.0
SAR,10.0,2.0,HARD,1,81.944,0 days 00:00:21.541000,0 days 00:00:38.354000,0 days 00:00:22.049000,172.0,267.0
SAR,11.0,2.0,HARD,1,81.492,0 days 00:00:21.574000,0 days 00:00:37.832000,0 days 00:00:22.086000,175.0,267.0
SAR,12.0,2.0,HARD,1,81.404,0 days 00:00:21.621000,0 days 00:00:37.875000,0 days 00:00:21.908000,182.0,267.0
SAR,13.0,2.0,HARD,1,81.499,0 days 00:00:21.430000,0 days 00:00:37.879000,0 days 00:00:22.190000,189.0,267.0
SAR,14.0,2.0,HARD,1,81.219,0 days 00:00:21.480000,0 days 00:00:37.897000,0 days 00:00:21.842000,187.0,266.0
SAR,15.0,2.0,HARD,1,81.34,0 days 00:00:21.472000,0 days 00:00:38.159000,0 days 00:00:21.709000,188.0,263.0
SAR,16.0,2.0,HARD,1,80.646,0 days 00:00:20.927000,0 days 00:00:37.890000,0 days 00:00:21.829000,197.0,264.0
SAR,17.0,2.0,HARD,1,81.016,0 days 00:00:21.263000,0 days 00:00:37.825000,0 days 00:00:21.928000,191.0,263.0
SAR,18.0,2.0,HARD,1,81.031,0 days 00:00:21.234000,0 days 00:00:37.936000,0 days 00:00:21.861000,193.0,263.0
SAR,19.0,2.0,HARD,1,81.221,0 days 00:00:21.335000,0 days 00:00:38.020000,0 days 00:00:21.866000,194.0,263.0
SAR,20.0,2.0,HARD,1,80.853,0 days 00:00:21.147000,0 days 00:00:38.153000,0 days 00:00:21.553000,191.0,264.0
SAR,21.0,2.0,HARD,1,80.849,0 days 00:00:21.285000,0 days 00:00:37.812000,0 days 00:00:21.752000,193.0,264.0
SAR,24.0,2.0,HARD,1,80.395,0 days 00:00:21.011000,0 days 00:00:37.720000,0 days 00:00:21.664000,199.0,264.0
SAR,25.0,2.0,HARD,1,80.903,0 days 00:00:21.186000,0 days 00:00:37.918000,0 days 00:00:21.799000,192.0,265.0
SAR,26.0,2.0,HARD,1,80.929,0 days 00:00:21.388000,0 days 00:00:37.795000,0 days 00:00:21.746000,190.0,265.0
SAR,27.0,2.0,HARD,1,81.231,0 days 00:00:21.389000,0 days 00:00:37.969000,0 days 00:00:21.873000,192.0,265.0
SAR,28.0,2.0,HARD,1,81.604,0 days 00:00:21.725000,0 days 00:00:38.047000,0 days 00:00:21.832000,187.0,265.0
SAR,29.0,2.0,HARD,1,81.334,0 days 00:00:21.525000,0 days 00:00:37.905000,0 days 00:00:21.904000,197.0,265.0
SAR,30.0,2.0,HARD,1,80.84,0 days 00:00:21.438000,0 days 00:00:37.701000,0 days 00:00:21.701000,190.0,264.0
SAR,31.0,2.0,HARD,1,80.775,0 days 00:00:21.304000,0 days 00:00:37.708000,0 days 00:00:21.763000,193.0,265.0
SAR,34.0,2.0,HARD,1,80.738,0 days 00:00:21.107000,0 days 00:00:37.635000,0 days 00:00:21.996000,197.0,268.0
SAR,35.0,2.0,HARD,1,80.584,0 days 00:00:21.221000,0 days 00:00:37.600000,0 days 00:00:21.763000,196.0,267.0
SAR,37.0,2.0,HARD,1,81.404,0 days 00:00:21.501000,0 days 00:00:38.001000,0 days 00:00:21.902000,197.0,266.0
SAR,38.0,2.0,HARD,1,81.131,0 days 00:00:21.462000,0 days 00:00:37.841000,0 days 00:00:21.828000,200.0,267.0
SAR,39.0,2.0,HARD,1,81.273,0 days 00:00:21.384000,0 days 00:00:38.043000,0 days 00:00:21.846000,197.0,266.0
SAR,40.0,2.0,HARD,1,81.78,0 days 00:00:21.227000,0 days 00:00:37.878000,0 days 00:00:22.675000,194.0,233.0
SAR,41.0,2.0,HARD,1,84.378,0 days 00:00:21.524000,0 days 00:00:40.940000,0 days 00:00:21.914000,189.0,260.0
SAR,42.0,2.0,HARD,1,81.87,0 days 00:00:21.730000,0 days 00:00:38.385000,0 days 00:00:21.755000,192.0,265.0
SAR,43.0,2.0,HARD,1,80.552,0 days 00:00:21.033000,0 days 00:00:37.794000,0 days 00:00:21.725000,197.0,266.0
SAR,44.0,2.0,HARD,1,79.511,0 days 00:00:20.889000,0 days 00:00:37.323000,0 days 00:00:21.299000,199.0,258.0
SAR,45.0,2.0,HARD,1,80.72,0 days 00:00:20.922000,0 days 00:00:38.046000,0 days 00:00:21.752000,194.0,258.0
SAR,46.0,2.0,HARD,1,80.124,0 days 00:00:20.964000,0 days 00:00:37.598000,0 days 00:00:21.562000,201.0,253.0
SAR,47.0,2.0,HARD,1,79.888,0 days 00:00:20.969000,0 days 00:00:37.668000,0 days 00:00:21.251000,200.0,256.0
SAR,48.0,2.0,HARD,1,80.97,0 days 00:00:20.941000,0 days 00:00:37.593000,0 days 00:00:22.436000,201.0,184.0
SAR,49.0,2.0,HARD,1,83.966,0 days 00:00:23.115000,0 days 00:00:39.299000,0 days 00:00:21.552000,186.0,255.0
SAR,50.0,2.0,HARD,1,80.292,0 days 00:00:21.048000,0 days 00:00:37.750000,0 days 00:00:21.494000,198.0,256.0
SAR,51.0,2.0,HARD,12,81.817,0 days 00:00:21.035000,0 days 00:00:39.022000,0 days 00:00:21.760000,190.0,255.0
SAR,52.0,2.0,HARD,1,80.78,0 days 00:00:21.105000,0 days 00:00:38.055000,0 days 00:00:21.620000,200.0,255.0
SAR,53.0,2.0,HARD,1,81.318,0 days 00:00:20.956000,0 days 00:00:37.797000,0 days 00:00:22.565000,201.0,263.0
SAR,54.0,2.0,HARD,1,82.289,0 days 00:00:21.983000,0 days 00:00:38.675000,0 days 00:00:21.631000,167.0,256.0
SAR,55.0,2.0,HARD,1,80.342,0 days 00:00:21.022000,0 days 00:00:37.718000,0 days 00:00:21.602000,205.0,258.0
SAR,56.0,2.0,HARD,1,81.474,0 days 00:00:21.793000,0 days 00:00:38.053000,0 days 00:00:21.628000,198.0,256.0
SAR,58.0,3.0,MEDIUM,1,79.809,0 days 00:00:23.376000,0 days 00:00:36.212000,0 days 00:00:20.221000,203.0,258.0
SAR,59.0,3.0,MEDIUM,1,75.594,0 days 00:00:19.801000,0 days 00:00:35.692000,0 days 00:00:20.101000,212.0,259.0
SAR,60.0,3.0,MEDIUM,1,75.58,0 days 00:00:19.777000,0 days 00:00:35.627000,0 days 00:00:20.176000,210.0,259.0
SAR,61.0,3.0,MEDIUM,1,75.558,0 days 00:00:19.890000,0 days 00:00:35.556000,0 days 00:00:20.112000,212.0,258.0
SAR,64.0,3.0,MEDIUM,1,76.895,0 days 00:00:19.927000,0 days 00:00:35.952000,0 days 00:00:21.016000,206.0,269.0
SAR,65.0,3.0,MEDIUM,1,79.869,0 days 00:00:20.922000,0 days 00:00:37.545000,0 days 00:00:21.402000,198.0,267.0
SAR,66.0,3.0,MEDIUM,1,80.799,0 days 00:00:20.930000,0 days 00:00:37.695000,0 days 00:00:22.174000,192.0,215.0
SAR,67.0,3.0,MEDIUM,1,80.347,0 days 00:00:20.519000,0 days 00:00:37.497000,0 days 00:00:22.331000,184.0,213.0
SAR,68.0,3.0,MEDIUM,1,80.004,0 days 00:00:22.775000,0 days 00:00:36.827000,0 days 00:00:20.402000,175.0,261.0
SAR,69.0,3.0,MEDIUM,1,76.077,0 days 00:00:19.786000,0 days 00:00:35.869000,0 days 00:00:20.422000,212.0,268.0
SAR,70.0,3.0,MEDIUM,1,76.866,0 days 00:00:20.177000,0 days 00:00:36.262000,0 days 00:00:20.427000,203.0,269.0
SAR,71.0,3.0,MEDIUM,1,76.326,0 days 00:00:19.937000,0 days 00:00:35.991000,0 days 00:00:20.398000,207.0,269.0
SAR,72.0,3.0,MEDIUM,1,76.402,0 days 00:00:19.872000,0 days 00:00:36.122000,0 days 00:00:20.408000,205.0,268.0
SAR,73.0,3.0,MEDIUM,1,76.37,0 days 00:00:19.871000,0 days 00:00:36.033000,0 days 00:00:20.466000,209.0,271.0
SAR,74.0,3.0,MEDIUM,1,76.863,0 days 00:00:20.047000,0 days 00:00:36.521000,0 days 00:00:20.295000,204.0,268.0
SAR,75.0,3.0,MEDIUM,1,76.324,0 days 00:00:19.872000,0 days 00:00:35.946000,0 days 00:00:20.506000,209.0,269.0
SAR,76.0,3.0,MEDIUM,1,77.197,0 days 00:00:20.107000,0 days 00:00:36.716000,0 days 00:00:20.374000,206.0,260.0
ZHO,2.0,2.0,HARD,41,112.131,0 days 00:00:28.552000,0 days 00:00:39.859000,0 days 00:00:43.720000,150.0,183.0
ZHO,3.0,2.0,HARD,1,90.396,0 days 00:00:26.896000,0 days 00:00:41.393000,0 days 00:00:22.107000,158.0,255.0
ZHO,4.0,2.0,HARD,1,83.698,0 days 00:00:21.765000,0 days 00:00:39.055000,0 days 00:00:22.878000,177.0,264.0
ZHO,5.0,2.0,HARD,1,83.494,0 days 00:00:21.829000,0 days 00:00:39.045000,0 days 00:00:22.620000,167.0,268.0
ZHO,6.0,2.0,HARD,1,82.649,0 days 00:00:21.728000,0 days 00:00:38.731000,0 days 00:00:22.190000,168.0,266.0
ZHO,7.0,2.0,HARD,1,82.934,0 days 00:00:22.206000,0 days 00:00:38.439000,0 days 00:00:22.289000,161.0,268.0
ZHO,8.0,2.0,HARD,1,82.182,0 days 00:00:21.642000,0 days 00:00:38.286000,0 days 00:00:22.254000,175.0,267.0
ZHO,9.0,2.0,HARD,1,81.81,0 days 00:00:21.629000,0 days 00:00:37.916000,0 days 00:00:22.265000,167.0,263.0
ZHO,10.0,2.0,HARD,1,81.944,0 days 00:00:21.518000,0 days 00:00:38.270000,0 days 00:00:22.156000,162.0,266.0
ZHO,11.0,2.0,HARD,1,81.563,0 days 00:00:21.747000,0 days 00:00:37.966000,0 days 00:00:21.850000,179.0,265.0
ZHO,12.0,2.0,HARD,1,81.193,0 days 00:00:21.595000,0 days 00:00:37.756000,0 days 00:00:21.842000,174.0,266.0
ZHO,13.0,2.0,HARD,1,81.529,0 days 00:00:21.767000,0 days 00:00:37.831000,0 days 00:00:21.931000,187.0,266.0
ZHO,14.0,2.0,HARD,1,81.264,0 days 00:00:21.602000,0 days 00:00:37.891000,0 days 00:00:21.771000,174.0,266.0
ZHO,15.0,2.0,HARD,1,81.447,0 days 00:00:21.425000,0 days 00:00:38.247000,0 days 00:00:21.775000,170.0,264.0
ZHO,16.0,2.0,HARD,1,80.481,0 days 00:00:21.128000,0 days 00:00:37.569000,0 days 00:00:21.784000,193.0,267.0
ZHO,17.0,2.0,HARD,1,80.979,0 days 00:00:21.477000,0 days 00:00:37.600000,0 days 00:00:21.902000,176.0,266.0
ZHO,18.0,2.0,HARD,1,80.911,0 days 00:00:21.373000,0 days 00:00:37.878000,0 days 00:00:21.660000,183.0,269.0
ZHO,19.0,2.0,HARD,1,81.42,0 days 00:00:21.577000,0 days 00:00:37.827000,0 days 00:00:22.016000,182.0,266.0
ZHO,20.0,2.0,HARD,1,80.904,0 days 00:00:21.275000,0 days 00:00:37.894000,0 days 00:00:21.735000,184.0,267.0
ZHO,21.0,2.0,HARD,1,80.669,0 days 00:00:21.235000,0 days 00:00:37.764000,0 days 00:00:21.670000,181.0,268.0
ZHO,22.0,2.0,HARD,1,81.083,0 days 00:00:21.441000,0 days 00:00:37.938000,0 days 00:00:21.704000,185.0,266.0
ZHO,23.0,2.0,HARD,1,80.792,0 days 00:00:21.275000,0 days 00:00:37.842000,0 days 00:00:21.675000,187.0,264.0
ZHO,24.0,2.0,HARD,1,80.347,0 days 00:00:21.064000,0 days 00:00:37.587000,0 days 00:00:21.696000,186.0,266.0
ZHO,25.0,2.0,HARD,1,80.763,0 days 00:00:21.130000,0 days 00:00:37.799000,0 days 00:00:21.834000,190.0,267.0
ZHO,26.0,2.0,HARD,1,80.869,0 days 00:00:21.433000,0 days 00:00:37.643000,0 days 00:00:21.793000,176.0,265.0
ZHO,27.0,2.0,HARD,1,81.293,0 days 00:00:21.425000,0 days 00:00:37.959000,0 days 00:00:21.909000,179.0,266.0
ZHO,28.0,2.0,HARD,1,81.516,0 days 00:00:21.616000,0 days 00:00:38.121000,0 days 00:00:21.779000,168.0,266.0
ZHO,29.0,2.0,HARD,1,81.338,0 days 00:00:21.519000,0 days 00:00:37.991000,0 days 00:00:21.828000,165.0,266.0
ZHO,30.0,2.0,HARD,1,81.044,0 days 00:00:21.481000,0 days 00:00:37.892000,0 days 00:00:21.671000,172.0,265.0
ZHO,31.0,2.0,HARD,1,80.806,0 days 00:00:21.300000,0 days 00:00:37.787000,0 days 00:00:21.719000,189.0,264.0
ZHO,32.0,2.0,HARD,1,80.782,0 days 00:00:21.184000,0 days 00:00:37.828000,0 days 00:00:21.770000,179.0,265.0
ZHO,33.0,2.0,HARD,1,80.677,0 days 00:00:21.200000,0 days 00:00:37.618000,0 days 00:00:21.859000,175.0,264.0
ZHO,34.0,2.0,HARD,1,80.736,0 days 00:00:21.114000,0 days 00:00:37.666000,0 days 00:00:21.956000,182.0,265.0
ZHO,35.0,2.0,HARD,1,80.372,0 days 00:00:21.313000,0 days 00:00:37.346000,0 days 00:00:21.713000,190.0,266.0
